Grid Name,"Min Latitude, Min Longitude","Max Latitude, Max Longitude"
LIDDCB,"(36.12740384615384, 127.02524038461537)","(36.13942307692307, 127.03605769230768)"
LIDDAC,"(36.13942307692307, 127.01442307692307)","(36.15144230769231, 127.02524038461537)"
LIDDAA,"(36.15144230769231, 127.01442307692307)","(36.16346153846153, 127.02524038461537)"
LIDDAD,"(36.13942307692307, 127.02524038461537)","(36.15144230769231, 127.03605769230768)"
LIDDAB,"(36.15144230769231, 127.02524038461537)","(36.16346153846153, 127.03605769230768)"
LIDDBC,"(36.13942307692307, 127.03605769230768)","(36.15144230769231, 127.046875)"
LIDDBA,"(36.15144230769231, 127.03605769230768)","(36.16346153846153, 127.046875)"
LIDDBD,"(36.13942307692307, 127.046875)","(36.15144230769231, 127.0576923076923)"
LIDDBB,"(36.15144230769231, 127.046875)","(36.16346153846153, 127.0576923076923)"
LIDBDC,"(36.16346153846153, 127.03605769230768)","(36.17548076923077, 127.046875)"
LIDBDA,"(36.17548076923077, 127.03605769230768)","(36.1875, 127.046875)"
LIDBDD,"(36.16346153846153, 127.046875)","(36.17548076923077, 127.0576923076923)"
LIDBDB,"(36.17548076923077, 127.046875)","(36.1875, 127.0576923076923)"
LIDBBC,"(36.1875, 127.03605769230768)","(36.199519230769226, 127.046875)"
LIDBBA,"(36.199519230769226, 127.03605769230768)","(36.21153846153846, 127.046875)"
LIDBBD,"(36.1875, 127.046875)","(36.199519230769226, 127.0576923076923)"
LIDBBB,"(36.199519230769226, 127.046875)","(36.21153846153846, 127.0576923076923)"
LIBDDC,"(36.21153846153846, 127.03605769230768)","(36.22355769230769, 127.046875)"
LIBDDA,"(36.22355769230769, 127.03605769230768)","(36.23557692307692, 127.046875)"
LIBDDD,"(36.21153846153846, 127.046875)","(36.22355769230769, 127.0576923076923)"
LIBDDB,"(36.22355769230769, 127.046875)","(36.23557692307692, 127.0576923076923)"
LJACCC,"(36.21153846153846, 127.0576923076923)","(36.22355769230769, 127.06850961538461)"
LJACCA,"(36.22355769230769, 127.0576923076923)","(36.23557692307692, 127.06850961538461)"
LJACCD,"(36.21153846153846, 127.06850961538461)","(36.22355769230769, 127.07932692307693)"
LJACCB,"(36.22355769230769, 127.06850961538461)","(36.23557692307692, 127.07932692307693)"
LJACAC,"(36.23557692307692, 127.0576923076923)","(36.24759615384615, 127.06850961538461)"
LJACAA,"(36.24759615384615, 127.0576923076923)","(36.25961538461539, 127.06850961538461)"
LJACAD,"(36.23557692307692, 127.06850961538461)","(36.24759615384615, 127.07932692307693)"
LJACAB,"(36.24759615384615, 127.06850961538461)","(36.25961538461539, 127.07932692307693)"
LJAACC,"(36.25961538461539, 127.0576923076923)","(36.27163461538461, 127.06850961538461)"
LJAACA,"(36.27163461538461, 127.0576923076923)","(36.28365384615385, 127.06850961538461)"
LJAACD,"(36.25961538461539, 127.06850961538461)","(36.27163461538461, 127.07932692307693)"
LJAACB,"(36.27163461538461, 127.06850961538461)","(36.28365384615385, 127.07932692307693)"
LJAAAC,"(36.28365384615385, 127.0576923076923)","(36.29567307692308, 127.06850961538461)"
LJAAAA,"(36.29567307692308, 127.0576923076923)","(36.30769230769231, 127.06850961538461)"
LJAAAD,"(36.28365384615385, 127.06850961538461)","(36.29567307692308, 127.07932692307693)"
LJAAAB,"(36.29567307692308, 127.06850961538461)","(36.30769230769231, 127.07932692307693)"
LJAABC,"(36.28365384615385, 127.07932692307693)","(36.29567307692308, 127.09014423076924)"
LJAABA,"(36.29567307692308, 127.07932692307693)","(36.30769230769231, 127.09014423076924)"
LJAABD,"(36.28365384615385, 127.09014423076924)","(36.29567307692308, 127.10096153846155)"
LJAABB,"(36.29567307692308, 127.09014423076924)","(36.30769230769231, 127.10096153846155)"
LLBABC,"(36.28365384615385, 127.51201923076923)","(36.29567307692308, 127.52283653846153)"
LLBABA,"(36.29567307692308, 127.51201923076923)","(36.30769230769231, 127.52283653846153)"
LLBABD,"(36.28365384615385, 127.52283653846153)","(36.29567307692308, 127.53365384615384)"
LLBABB,"(36.29567307692308, 127.52283653846153)","(36.30769230769231, 127.53365384615384)"
LLBBDC,"(36.25961538461539, 127.55528846153845)","(36.27163461538461, 127.56610576923077)"
LLBBDA,"(36.27163461538461, 127.55528846153845)","(36.28365384615385, 127.56610576923077)"
LLBBDD,"(36.25961538461539, 127.56610576923077)","(36.27163461538461, 127.57692307692308)"
LLBBDB,"(36.27163461538461, 127.56610576923077)","(36.28365384615385, 127.57692307692308)"
LMACBC,"(36.23557692307692, 127.59855769230771)","(36.24759615384615, 127.60937500000001)"
LMACBA,"(36.24759615384615, 127.59855769230771)","(36.25961538461539, 127.60937500000001)"
LMACBD,"(36.23557692307692, 127.60937500000001)","(36.24759615384615, 127.62019230769232)"
LMACBB,"(36.24759615384615, 127.60937500000001)","(36.25961538461539, 127.62019230769232)"
LMAACC,"(36.25961538461539, 127.57692307692308)","(36.27163461538461, 127.58774038461539)"
LMAACA,"(36.27163461538461, 127.57692307692308)","(36.28365384615385, 127.58774038461539)"
LMAACD,"(36.25961538461539, 127.58774038461539)","(36.27163461538461, 127.59855769230771)"
LMAACB,"(36.27163461538461, 127.58774038461539)","(36.28365384615385, 127.59855769230771)"
LMADAC,"(36.23557692307692, 127.62019230769232)","(36.24759615384615, 127.63100961538463)"
LMADAA,"(36.24759615384615, 127.62019230769232)","(36.25961538461539, 127.63100961538463)"
LMADAD,"(36.23557692307692, 127.63100961538463)","(36.24759615384615, 127.64182692307693)"
LMADAB,"(36.24759615384615, 127.63100961538463)","(36.25961538461539, 127.64182692307693)"
LMADBC,"(36.23557692307692, 127.64182692307693)","(36.24759615384615, 127.65264423076924)"
LMADBA,"(36.24759615384615, 127.64182692307693)","(36.25961538461539, 127.65264423076924)"
LMADBD,"(36.23557692307692, 127.65264423076924)","(36.24759615384615, 127.66346153846155)"
LMADBB,"(36.24759615384615, 127.65264423076924)","(36.25961538461539, 127.66346153846155)"
LMDBBC,"(36.1875, 127.72836538461539)","(36.199519230769226, 127.7391826923077)"
LMDBBA,"(36.199519230769226, 127.72836538461539)","(36.21153846153846, 127.7391826923077)"
LMDBBD,"(36.1875, 127.7391826923077)","(36.199519230769226, 127.75)"
LMDBBB,"(36.199519230769226, 127.7391826923077)","(36.21153846153846, 127.75)"
LMBCAC,"(36.23557692307692, 127.66346153846155)","(36.24759615384615, 127.67427884615385)"
LMBCAA,"(36.24759615384615, 127.66346153846155)","(36.25961538461539, 127.67427884615385)"
LMBCAD,"(36.23557692307692, 127.67427884615385)","(36.24759615384615, 127.68509615384616)"
LMBCAB,"(36.24759615384615, 127.67427884615385)","(36.25961538461539, 127.68509615384616)"
LMBCDC,"(36.21153846153846, 127.68509615384616)","(36.22355769230769, 127.69591346153847)"
LMBCDA,"(36.22355769230769, 127.68509615384616)","(36.23557692307692, 127.69591346153847)"
LMBCDD,"(36.21153846153846, 127.69591346153847)","(36.22355769230769, 127.70673076923077)"
LMBCDB,"(36.22355769230769, 127.69591346153847)","(36.23557692307692, 127.70673076923077)"
LMBDCC,"(36.21153846153846, 127.70673076923077)","(36.22355769230769, 127.71754807692308)"
LMBDCA,"(36.22355769230769, 127.70673076923077)","(36.23557692307692, 127.71754807692308)"
LMBDCD,"(36.21153846153846, 127.71754807692308)","(36.22355769230769, 127.72836538461539)"
LMBDCB,"(36.22355769230769, 127.71754807692308)","(36.23557692307692, 127.72836538461539)"
LMBDDC,"(36.21153846153846, 127.72836538461539)","(36.22355769230769, 127.7391826923077)"
LMBDDA,"(36.22355769230769, 127.72836538461539)","(36.23557692307692, 127.7391826923077)"
LMBDDD,"(36.21153846153846, 127.7391826923077)","(36.22355769230769, 127.75)"
LMBDDB,"(36.22355769230769, 127.7391826923077)","(36.23557692307692, 127.75)"
LNCAAC,"(36.1875, 127.75)","(36.199519230769226, 127.7608173076923)"
LNCAAA,"(36.199519230769226, 127.75)","(36.21153846153846, 127.7608173076923)"
LNCAAD,"(36.1875, 127.7608173076923)","(36.199519230769226, 127.77163461538461)"
LNCAAB,"(36.199519230769226, 127.7608173076923)","(36.21153846153846, 127.77163461538461)"
LOCDBC,"(36.13942307692307, 127.98798076923077)","(36.15144230769231, 127.99879807692308)"
LOCDBA,"(36.15144230769231, 127.98798076923077)","(36.16346153846153, 127.99879807692308)"
LOCDBD,"(36.13942307692307, 127.99879807692308)","(36.15144230769231, 128.0096153846154)"
LOCDBB,"(36.15144230769231, 127.99879807692308)","(36.16346153846153, 128.0096153846154)"
LODCCC,"(36.11538461538461, 128.0096153846154)","(36.12740384615384, 128.02043269230768)"
LODCCA,"(36.12740384615384, 128.0096153846154)","(36.13942307692307, 128.02043269230768)"
LODCCD,"(36.11538461538461, 128.02043269230768)","(36.12740384615384, 128.03125)"
LODCCB,"(36.12740384615384, 128.02043269230768)","(36.13942307692307, 128.03125)"
LODCDC,"(36.11538461538461, 128.03125)","(36.12740384615384, 128.04206730769232)"
LODCDA,"(36.12740384615384, 128.03125)","(36.13942307692307, 128.04206730769232)"
LODCDD,"(36.11538461538461, 128.04206730769232)","(36.12740384615384, 128.0528846153846)"
LODCDB,"(36.12740384615384, 128.04206730769232)","(36.13942307692307, 128.0528846153846)"
LODDCC,"(36.11538461538461, 128.0528846153846)","(36.12740384615384, 128.0637019230769)"
LODDCA,"(36.12740384615384, 128.0528846153846)","(36.13942307692307, 128.0637019230769)"
LODDCD,"(36.11538461538461, 128.0637019230769)","(36.12740384615384, 128.07451923076923)"
LODDCB,"(36.12740384615384, 128.0637019230769)","(36.13942307692307, 128.07451923076923)"
LODDDC,"(36.11538461538461, 128.07451923076923)","(36.12740384615384, 128.08533653846155)"
LODDDA,"(36.12740384615384, 128.07451923076923)","(36.13942307692307, 128.08533653846155)"
LODDDD,"(36.11538461538461, 128.08533653846155)","(36.12740384615384, 128.09615384615384)"
LODDDB,"(36.12740384615384, 128.08533653846155)","(36.13942307692307, 128.09615384615384)"
LPCCCC,"(36.11538461538461, 128.09615384615384)","(36.12740384615384, 128.10697115384613)"
LPCCCA,"(36.12740384615384, 128.09615384615384)","(36.13942307692307, 128.10697115384613)"
LPCCCD,"(36.11538461538461, 128.10697115384613)","(36.12740384615384, 128.11778846153845)"
LPCCCB,"(36.12740384615384, 128.10697115384613)","(36.13942307692307, 128.11778846153845)"
LPCCDC,"(36.11538461538461, 128.11778846153845)","(36.12740384615384, 128.12860576923077)"
LPCCDA,"(36.12740384615384, 128.11778846153845)","(36.13942307692307, 128.12860576923077)"
LPCCDD,"(36.11538461538461, 128.12860576923077)","(36.12740384615384, 128.1394230769231)"
LPCCDB,"(36.12740384615384, 128.12860576923077)","(36.13942307692307, 128.1394230769231)"
LPCDCC,"(36.11538461538461, 128.1394230769231)","(36.12740384615384, 128.15024038461542)"
LPCDCA,"(36.12740384615384, 128.1394230769231)","(36.13942307692307, 128.15024038461542)"
LPCDCD,"(36.11538461538461, 128.15024038461542)","(36.12740384615384, 128.1610576923077)"
LPCDCB,"(36.12740384615384, 128.15024038461542)","(36.13942307692307, 128.1610576923077)"
LPCDDC,"(36.11538461538461, 128.1610576923077)","(36.12740384615384, 128.171875)"
LPCDDA,"(36.12740384615384, 128.1610576923077)","(36.13942307692307, 128.171875)"
LPCDDD,"(36.11538461538461, 128.171875)","(36.12740384615384, 128.18269230769232)"
LPCDDB,"(36.12740384615384, 128.171875)","(36.13942307692307, 128.18269230769232)"
MJCCDC,"(36.30769230769231, 127.07932692307693)","(36.31971153846153, 127.09014423076924)"
MJCCDA,"(36.31971153846153, 127.07932692307693)","(36.33173076923077, 127.09014423076924)"
MJCCDD,"(36.30769230769231, 127.09014423076924)","(36.31971153846153, 127.10096153846155)"
MJCCDB,"(36.31971153846153, 127.09014423076924)","(36.33173076923077, 127.10096153846155)"
MJCCBC,"(36.33173076923077, 127.07932692307693)","(36.34375, 127.09014423076924)"
MJCCBA,"(36.34375, 127.07932692307693)","(36.355769230769226, 127.09014423076924)"
MJCCBD,"(36.33173076923077, 127.09014423076924)","(36.34375, 127.10096153846155)"
MJCCBB,"(36.34375, 127.09014423076924)","(36.355769230769226, 127.10096153846155)"
MJCDAC,"(36.33173076923077, 127.10096153846155)","(36.34375, 127.11177884615385)"
MJCDAA,"(36.34375, 127.10096153846155)","(36.355769230769226, 127.11177884615385)"
MJCDAD,"(36.33173076923077, 127.11177884615385)","(36.34375, 127.12259615384616)"
MJCDAB,"(36.34375, 127.11177884615385)","(36.355769230769226, 127.12259615384616)"
MJCBCC,"(36.355769230769226, 127.10096153846155)","(36.36778846153846, 127.11177884615385)"
MJCBCA,"(36.36778846153846, 127.10096153846155)","(36.37980769230769, 127.11177884615385)"
MJCBCD,"(36.355769230769226, 127.11177884615385)","(36.36778846153846, 127.12259615384616)"
MJCBCB,"(36.36778846153846, 127.11177884615385)","(36.37980769230769, 127.12259615384616)"
MJDAAC,"(36.37980769230769, 127.14423076923077)","(36.39182692307692, 127.15504807692308)"
MJDAAA,"(36.39182692307692, 127.14423076923077)","(36.40384615384615, 127.15504807692308)"
MJDAAD,"(36.37980769230769, 127.15504807692308)","(36.39182692307692, 127.16586538461539)"
MJDAAB,"(36.39182692307692, 127.15504807692308)","(36.40384615384615, 127.16586538461539)"
MJBDDC,"(36.40384615384615, 127.20913461538461)","(36.41586538461539, 127.21995192307692)"
MJBDDA,"(36.41586538461539, 127.20913461538461)","(36.42788461538461, 127.21995192307692)"
MJBDDD,"(36.40384615384615, 127.21995192307692)","(36.41586538461539, 127.23076923076923)"
MJBDDB,"(36.41586538461539, 127.21995192307692)","(36.42788461538461, 127.23076923076923)"
MKABCC,"(36.45192307692308, 127.27403846153845)","(36.46394230769231, 127.28485576923076)"
MKABCA,"(36.46394230769231, 127.27403846153845)","(36.47596153846154, 127.28485576923076)"
MKABCD,"(36.45192307692308, 127.28485576923076)","(36.46394230769231, 127.29567307692307)"
MKABCB,"(36.46394230769231, 127.28485576923076)","(36.47596153846154, 127.29567307692307)"
MKBAAC,"(36.47596153846154, 127.3173076923077)","(36.487980769230774, 127.328125)"
MKBAAA,"(36.487980769230774, 127.3173076923077)","(36.5, 127.328125)"
MKBAAD,"(36.47596153846154, 127.328125)","(36.487980769230774, 127.33894230769232)"
MKBAAB,"(36.487980769230774, 127.328125)","(36.5, 127.33894230769232)"
MKBBBC,"(36.47596153846154, 127.38221153846155)","(36.487980769230774, 127.39302884615385)"
MKBBBA,"(36.487980769230774, 127.38221153846155)","(36.5, 127.39302884615385)"
MKBBBD,"(36.47596153846154, 127.39302884615385)","(36.487980769230774, 127.40384615384616)"
MKBBBB,"(36.487980769230774, 127.39302884615385)","(36.5, 127.40384615384616)"
MLCCAC,"(36.33173076923077, 127.40384615384616)","(36.34375, 127.41466346153847)"
MLCCAA,"(36.34375, 127.40384615384616)","(36.355769230769226, 127.41466346153847)"
MLCCAD,"(36.33173076923077, 127.41466346153847)","(36.34375, 127.42548076923077)"
MLCCAB,"(36.34375, 127.41466346153847)","(36.355769230769226, 127.42548076923077)"
MLCCDC,"(36.30769230769231, 127.42548076923077)","(36.31971153846153, 127.43629807692308)"
MLCCDA,"(36.31971153846153, 127.42548076923077)","(36.33173076923077, 127.43629807692308)"
MLCCDD,"(36.30769230769231, 127.43629807692308)","(36.31971153846153, 127.44711538461539)"
MLCCDB,"(36.31971153846153, 127.43629807692308)","(36.33173076923077, 127.44711538461539)"
MLCCBC,"(36.33173076923077, 127.42548076923077)","(36.34375, 127.43629807692308)"
MLCCBA,"(36.34375, 127.42548076923077)","(36.355769230769226, 127.43629807692308)"
MLCCBD,"(36.33173076923077, 127.43629807692308)","(36.34375, 127.44711538461539)"
MLCCBB,"(36.34375, 127.43629807692308)","(36.355769230769226, 127.44711538461539)"
MLCACC,"(36.355769230769226, 127.40384615384616)","(36.36778846153846, 127.41466346153847)"
MLCACA,"(36.36778846153846, 127.40384615384616)","(36.37980769230769, 127.41466346153847)"
MLCACD,"(36.355769230769226, 127.41466346153847)","(36.36778846153846, 127.42548076923077)"
MLCACB,"(36.36778846153846, 127.41466346153847)","(36.37980769230769, 127.42548076923077)"
MLCAAC,"(36.37980769230769, 127.40384615384616)","(36.39182692307692, 127.41466346153847)"
MLCAAA,"(36.39182692307692, 127.40384615384616)","(36.40384615384615, 127.41466346153847)"
MLCAAD,"(36.37980769230769, 127.41466346153847)","(36.39182692307692, 127.42548076923077)"
MLCAAB,"(36.39182692307692, 127.41466346153847)","(36.40384615384615, 127.42548076923077)"
MLCDCC,"(36.30769230769231, 127.44711538461539)","(36.31971153846153, 127.4579326923077)"
MLCDCA,"(36.31971153846153, 127.44711538461539)","(36.33173076923077, 127.4579326923077)"
MLCDCD,"(36.30769230769231, 127.4579326923077)","(36.31971153846153, 127.46875)"
MLCDCB,"(36.31971153846153, 127.4579326923077)","(36.33173076923077, 127.46875)"
MLCDDC,"(36.30769230769231, 127.46875)","(36.31971153846153, 127.4795673076923)"
MLCDDA,"(36.31971153846153, 127.46875)","(36.33173076923077, 127.4795673076923)"
MLCDDD,"(36.30769230769231, 127.4795673076923)","(36.31971153846153, 127.49038461538461)"
MLCDDB,"(36.31971153846153, 127.4795673076923)","(36.33173076923077, 127.49038461538461)"
MLACCC,"(36.40384615384615, 127.40384615384616)","(36.41586538461539, 127.41466346153847)"
MLACCA,"(36.41586538461539, 127.40384615384616)","(36.42788461538461, 127.41466346153847)"
MLACCD,"(36.40384615384615, 127.41466346153847)","(36.41586538461539, 127.42548076923077)"
MLACCB,"(36.41586538461539, 127.41466346153847)","(36.42788461538461, 127.42548076923077)"
MLACAC,"(36.42788461538461, 127.40384615384616)","(36.43990384615385, 127.41466346153847)"
MLACAA,"(36.43990384615385, 127.40384615384616)","(36.45192307692308, 127.41466346153847)"
MLACAD,"(36.42788461538461, 127.41466346153847)","(36.43990384615385, 127.42548076923077)"
MLACAB,"(36.43990384615385, 127.41466346153847)","(36.45192307692308, 127.42548076923077)"
MLAACC,"(36.45192307692308, 127.40384615384616)","(36.46394230769231, 127.41466346153847)"
MLAACA,"(36.46394230769231, 127.40384615384616)","(36.47596153846154, 127.41466346153847)"
MLAACD,"(36.45192307692308, 127.41466346153847)","(36.46394230769231, 127.42548076923077)"
MLAACB,"(36.46394230769231, 127.41466346153847)","(36.47596153846154, 127.42548076923077)"
MLAAAC,"(36.47596153846154, 127.40384615384616)","(36.487980769230774, 127.41466346153847)"
MLAAAA,"(36.487980769230774, 127.40384615384616)","(36.5, 127.41466346153847)"
MLAAAD,"(36.47596153846154, 127.41466346153847)","(36.487980769230774, 127.42548076923077)"
MLAAAB,"(36.487980769230774, 127.41466346153847)","(36.5, 127.42548076923077)"
MMABDC,"(36.45192307692308, 127.64182692307693)","(36.46394230769231, 127.65264423076924)"
MMABDA,"(36.46394230769231, 127.64182692307693)","(36.47596153846154, 127.65264423076924)"
MMABDD,"(36.45192307692308, 127.65264423076924)","(36.46394230769231, 127.66346153846155)"
MMABDB,"(36.46394230769231, 127.65264423076924)","(36.47596153846154, 127.66346153846155)"
MNAACC,"(36.45192307692308, 127.75)","(36.46394230769231, 127.7608173076923)"
MNAACA,"(36.46394230769231, 127.75)","(36.47596153846154, 127.7608173076923)"
MNAACD,"(36.45192307692308, 127.7608173076923)","(36.46394230769231, 127.77163461538461)"
MNAACB,"(36.46394230769231, 127.7608173076923)","(36.47596153846154, 127.77163461538461)"
NJBBBC,"(36.66826923076923, 127.20913461538461)","(36.68028846153847, 127.21995192307692)"
NJBBBA,"(36.68028846153847, 127.20913461538461)","(36.69230769230769, 127.21995192307692)"
NJBBBD,"(36.66826923076923, 127.21995192307692)","(36.68028846153847, 127.23076923076923)"
NJBBBB,"(36.68028846153847, 127.21995192307692)","(36.69230769230769, 127.23076923076923)"
NKCCDC,"(36.5, 127.25240384615384)","(36.512019230769226, 127.26322115384615)"
NKCCDA,"(36.512019230769226, 127.25240384615384)","(36.52403846153846, 127.26322115384615)"
NKCCDD,"(36.5, 127.26322115384615)","(36.512019230769226, 127.27403846153845)"
NKCCDB,"(36.512019230769226, 127.26322115384615)","(36.52403846153846, 127.27403846153845)"
NKCCBC,"(36.52403846153846, 127.25240384615384)","(36.53605769230769, 127.26322115384615)"
NKCCBA,"(36.53605769230769, 127.25240384615384)","(36.54807692307692, 127.26322115384615)"
NKCCBD,"(36.52403846153846, 127.26322115384615)","(36.53605769230769, 127.27403846153845)"
NKCCBB,"(36.53605769230769, 127.26322115384615)","(36.54807692307692, 127.27403846153845)"
NKCDAC,"(36.52403846153846, 127.27403846153845)","(36.53605769230769, 127.28485576923076)"
NKCDAA,"(36.53605769230769, 127.27403846153845)","(36.54807692307692, 127.28485576923076)"
NKCDAD,"(36.52403846153846, 127.28485576923076)","(36.53605769230769, 127.29567307692307)"
NKCDAB,"(36.53605769230769, 127.28485576923076)","(36.54807692307692, 127.29567307692307)"
NKCDBC,"(36.52403846153846, 127.29567307692307)","(36.53605769230769, 127.30649038461539)"
NKCDBA,"(36.53605769230769, 127.29567307692307)","(36.54807692307692, 127.30649038461539)"
NKCDBD,"(36.52403846153846, 127.30649038461539)","(36.53605769230769, 127.3173076923077)"
NKCDBB,"(36.53605769230769, 127.30649038461539)","(36.54807692307692, 127.3173076923077)"
NKCBDC,"(36.54807692307692, 127.29567307692307)","(36.56009615384615, 127.30649038461539)"
NKCBDA,"(36.56009615384615, 127.29567307692307)","(36.57211538461539, 127.30649038461539)"
NKCBDD,"(36.54807692307692, 127.30649038461539)","(36.56009615384615, 127.3173076923077)"
NKCBDB,"(36.56009615384615, 127.30649038461539)","(36.57211538461539, 127.3173076923077)"
NKCBBC,"(36.57211538461539, 127.29567307692307)","(36.58413461538461, 127.30649038461539)"
NKCBBA,"(36.58413461538461, 127.29567307692307)","(36.59615384615385, 127.30649038461539)"
NKCBBD,"(36.57211538461539, 127.30649038461539)","(36.58413461538461, 127.3173076923077)"
NKCBBB,"(36.58413461538461, 127.30649038461539)","(36.59615384615385, 127.3173076923077)"
NKAADC,"(36.644230769230774, 127.25240384615384)","(36.65625, 127.26322115384615)"
NKAADA,"(36.65625, 127.25240384615384)","(36.66826923076923, 127.26322115384615)"
NKAADD,"(36.644230769230774, 127.26322115384615)","(36.65625, 127.27403846153845)"
NKAADB,"(36.65625, 127.26322115384615)","(36.66826923076923, 127.27403846153845)"
NKADBC,"(36.62019230769231, 127.29567307692307)","(36.63221153846154, 127.30649038461539)"
NKADBA,"(36.63221153846154, 127.29567307692307)","(36.644230769230774, 127.30649038461539)"
NKADBD,"(36.62019230769231, 127.30649038461539)","(36.63221153846154, 127.3173076923077)"
NKADBB,"(36.63221153846154, 127.30649038461539)","(36.644230769230774, 127.3173076923077)"
NKABCC,"(36.644230769230774, 127.27403846153845)","(36.65625, 127.28485576923076)"
NKABCA,"(36.65625, 127.27403846153845)","(36.66826923076923, 127.28485576923076)"
NKABCD,"(36.644230769230774, 127.28485576923076)","(36.65625, 127.29567307692307)"
NKABCB,"(36.65625, 127.28485576923076)","(36.66826923076923, 127.29567307692307)"
NKABDC,"(36.644230769230774, 127.29567307692307)","(36.65625, 127.30649038461539)"
NKABDA,"(36.65625, 127.29567307692307)","(36.66826923076923, 127.30649038461539)"
NKABDD,"(36.644230769230774, 127.30649038461539)","(36.65625, 127.3173076923077)"
NKABDB,"(36.65625, 127.30649038461539)","(36.66826923076923, 127.3173076923077)"
NKDCDC,"(36.5, 127.33894230769232)","(36.512019230769226, 127.34975961538463)"
NKDCDA,"(36.512019230769226, 127.33894230769232)","(36.52403846153846, 127.34975961538463)"
NKDCDD,"(36.5, 127.34975961538463)","(36.512019230769226, 127.36057692307693)"
NKDCDB,"(36.512019230769226, 127.34975961538463)","(36.52403846153846, 127.36057692307693)"
NKDAAC,"(36.57211538461539, 127.3173076923077)","(36.58413461538461, 127.328125)"
NKDAAA,"(36.58413461538461, 127.3173076923077)","(36.59615384615385, 127.328125)"
NKDAAD,"(36.57211538461539, 127.328125)","(36.58413461538461, 127.33894230769232)"
NKDAAB,"(36.58413461538461, 127.328125)","(36.59615384615385, 127.33894230769232)"
NKDADC,"(36.54807692307692, 127.33894230769232)","(36.56009615384615, 127.34975961538463)"
NKDADA,"(36.56009615384615, 127.33894230769232)","(36.57211538461539, 127.34975961538463)"
NKDADD,"(36.54807692307692, 127.34975961538463)","(36.56009615384615, 127.36057692307693)"
NKDADB,"(36.56009615384615, 127.34975961538463)","(36.57211538461539, 127.36057692307693)"
NKDABC,"(36.57211538461539, 127.33894230769232)","(36.58413461538461, 127.34975961538463)"
NKDABA,"(36.58413461538461, 127.33894230769232)","(36.59615384615385, 127.34975961538463)"
NKDABD,"(36.57211538461539, 127.34975961538463)","(36.58413461538461, 127.36057692307693)"
NKDABB,"(36.58413461538461, 127.34975961538463)","(36.59615384615385, 127.36057692307693)"
NKDDDC,"(36.5, 127.38221153846155)","(36.512019230769226, 127.39302884615385)"
NKDDDA,"(36.512019230769226, 127.38221153846155)","(36.52403846153846, 127.39302884615385)"
NKDDDD,"(36.5, 127.39302884615385)","(36.512019230769226, 127.40384615384616)"
NKDDDB,"(36.512019230769226, 127.39302884615385)","(36.52403846153846, 127.40384615384616)"
NKDDBC,"(36.52403846153846, 127.38221153846155)","(36.53605769230769, 127.39302884615385)"
NKDDBA,"(36.53605769230769, 127.38221153846155)","(36.54807692307692, 127.39302884615385)"
NKDDBD,"(36.52403846153846, 127.39302884615385)","(36.53605769230769, 127.40384615384616)"
NKDDBB,"(36.53605769230769, 127.39302884615385)","(36.54807692307692, 127.40384615384616)"
NKDBCC,"(36.54807692307692, 127.36057692307693)","(36.56009615384615, 127.37139423076924)"
NKDBCA,"(36.56009615384615, 127.36057692307693)","(36.57211538461539, 127.37139423076924)"
NKDBCD,"(36.54807692307692, 127.37139423076924)","(36.56009615384615, 127.38221153846155)"
NKDBCB,"(36.56009615384615, 127.37139423076924)","(36.57211538461539, 127.38221153846155)"
NKDBAC,"(36.57211538461539, 127.36057692307693)","(36.58413461538461, 127.37139423076924)"
NKDBAA,"(36.58413461538461, 127.36057692307693)","(36.59615384615385, 127.37139423076924)"
NKDBAD,"(36.57211538461539, 127.37139423076924)","(36.58413461538461, 127.38221153846155)"
NKDBAB,"(36.58413461538461, 127.37139423076924)","(36.59615384615385, 127.38221153846155)"
NKDBDC,"(36.54807692307692, 127.38221153846155)","(36.56009615384615, 127.39302884615385)"
NKDBDA,"(36.56009615384615, 127.38221153846155)","(36.57211538461539, 127.39302884615385)"
NKDBDD,"(36.54807692307692, 127.39302884615385)","(36.56009615384615, 127.40384615384616)"
NKDBDB,"(36.56009615384615, 127.39302884615385)","(36.57211538461539, 127.40384615384616)"
NKBCCC,"(36.59615384615385, 127.3173076923077)","(36.60817307692308, 127.328125)"
NKBCCA,"(36.60817307692308, 127.3173076923077)","(36.62019230769231, 127.328125)"
NKBCCD,"(36.59615384615385, 127.328125)","(36.60817307692308, 127.33894230769232)"
NKBCCB,"(36.60817307692308, 127.328125)","(36.62019230769231, 127.33894230769232)"
NKBCAC,"(36.62019230769231, 127.3173076923077)","(36.63221153846154, 127.328125)"
NKBCAA,"(36.63221153846154, 127.3173076923077)","(36.644230769230774, 127.328125)"
NKBCAD,"(36.62019230769231, 127.328125)","(36.63221153846154, 127.33894230769232)"
NKBCAB,"(36.63221153846154, 127.328125)","(36.644230769230774, 127.33894230769232)"
NKBCDC,"(36.59615384615385, 127.33894230769232)","(36.60817307692308, 127.34975961538463)"
NKBCDA,"(36.60817307692308, 127.33894230769232)","(36.62019230769231, 127.34975961538463)"
NKBCDD,"(36.59615384615385, 127.34975961538463)","(36.60817307692308, 127.36057692307693)"
NKBCDB,"(36.60817307692308, 127.34975961538463)","(36.62019230769231, 127.36057692307693)"
NKBABC,"(36.66826923076923, 127.33894230769232)","(36.68028846153847, 127.34975961538463)"
