Grid Name,"Min Latitude, Min Longitude","Max Latitude, Max Longitude"
UIDAADB,"(37.49399038461539, 126.64423076923077)","(37.502403846153854, 126.65384615384616)"
UIDAABC,"(37.502403846153854, 126.63461538461539)","(37.510817307692314, 126.64423076923077)"
UIDAABA,"(37.510817307692314, 126.63461538461539)","(37.519230769230774, 126.64423076923077)"
UIDAABD,"(37.502403846153854, 126.64423076923077)","(37.510817307692314, 126.65384615384616)"
UIDAABB,"(37.510817307692314, 126.64423076923077)","(37.519230769230774, 126.65384615384616)"
UIDADCC,"(37.45192307692308, 126.65384615384616)","(37.46033653846154, 126.66346153846155)"
UIDADCA,"(37.46033653846154, 126.65384615384616)","(37.46875, 126.66346153846155)"
UIDADCD,"(37.45192307692308, 126.66346153846155)","(37.46033653846154, 126.67307692307693)"
UIDADCB,"(37.46033653846154, 126.66346153846155)","(37.46875, 126.67307692307693)"
UIDADAC,"(37.46875, 126.65384615384616)","(37.47716346153847, 126.66346153846155)"
UIDADAA,"(37.47716346153847, 126.65384615384616)","(37.48557692307693, 126.66346153846155)"
UIDADAD,"(37.46875, 126.66346153846155)","(37.47716346153847, 126.67307692307693)"
UIDADAB,"(37.47716346153847, 126.66346153846155)","(37.48557692307693, 126.67307692307693)"
UIDADDC,"(37.45192307692308, 126.67307692307693)","(37.46033653846154, 126.68269230769232)"
UIDADDA,"(37.46033653846154, 126.67307692307693)","(37.46875, 126.68269230769232)"
UIDADDD,"(37.45192307692308, 126.68269230769232)","(37.46033653846154, 126.6923076923077)"
UIDADDB,"(37.46033653846154, 126.68269230769232)","(37.46875, 126.6923076923077)"
UIDADBC,"(37.46875, 126.67307692307693)","(37.47716346153847, 126.68269230769232)"
UIDADBA,"(37.47716346153847, 126.67307692307693)","(37.48557692307693, 126.68269230769232)"
UIDADBD,"(37.46875, 126.68269230769232)","(37.47716346153847, 126.6923076923077)"
UIDADBB,"(37.47716346153847, 126.68269230769232)","(37.48557692307693, 126.6923076923077)"
UIDABCC,"(37.48557692307693, 126.65384615384616)","(37.49399038461539, 126.66346153846155)"
UIDABCA,"(37.49399038461539, 126.65384615384616)","(37.502403846153854, 126.66346153846155)"
UIDABCD,"(37.48557692307693, 126.66346153846155)","(37.49399038461539, 126.67307692307693)"
UIDABCB,"(37.49399038461539, 126.66346153846155)","(37.502403846153854, 126.67307692307693)"
UIDABAC,"(37.502403846153854, 126.65384615384616)","(37.510817307692314, 126.66346153846155)"
UIDABAA,"(37.510817307692314, 126.65384615384616)","(37.519230769230774, 126.66346153846155)"
UIDABAD,"(37.502403846153854, 126.66346153846155)","(37.510817307692314, 126.67307692307693)"
UIDABAB,"(37.510817307692314, 126.66346153846155)","(37.519230769230774, 126.67307692307693)"
UIDABDC,"(37.48557692307693, 126.67307692307693)","(37.49399038461539, 126.68269230769232)"
UIDABDA,"(37.49399038461539, 126.67307692307693)","(37.502403846153854, 126.68269230769232)"
UIDABDD,"(37.48557692307693, 126.68269230769232)","(37.49399038461539, 126.6923076923077)"
UIDABDB,"(37.49399038461539, 126.68269230769232)","(37.502403846153854, 126.6923076923077)"
UIDABBC,"(37.502403846153854, 126.67307692307693)","(37.510817307692314, 126.68269230769232)"
UIDABBA,"(37.510817307692314, 126.67307692307693)","(37.519230769230774, 126.68269230769232)"
UIDABBD,"(37.502403846153854, 126.68269230769232)","(37.510817307692314, 126.6923076923077)"
UIDABBB,"(37.510817307692314, 126.68269230769232)","(37.519230769230774, 126.6923076923077)"
UIDDCAC,"(37.40144230769231, 126.6923076923077)","(37.409855769230774, 126.70192307692307)"
UIDDCAA,"(37.409855769230774, 126.6923076923077)","(37.41826923076923, 126.70192307692307)"
UIDDCAD,"(37.40144230769231, 126.70192307692307)","(37.409855769230774, 126.71153846153845)"
UIDDCAB,"(37.409855769230774, 126.70192307692307)","(37.41826923076923, 126.71153846153845)"
UIDDACC,"(37.41826923076923, 126.6923076923077)","(37.42668269230769, 126.70192307692307)"
UIDDACA,"(37.42668269230769, 126.6923076923077)","(37.43509615384616, 126.70192307692307)"
UIDDACD,"(37.41826923076923, 126.70192307692307)","(37.42668269230769, 126.71153846153845)"
UIDDACB,"(37.42668269230769, 126.70192307692307)","(37.43509615384616, 126.71153846153845)"
UIDDAAC,"(37.43509615384616, 126.6923076923077)","(37.44350961538462, 126.70192307692307)"
UIDDAAA,"(37.44350961538462, 126.6923076923077)","(37.45192307692308, 126.70192307692307)"
UIDDAAD,"(37.43509615384616, 126.70192307692307)","(37.44350961538462, 126.71153846153845)"
UIDDAAB,"(37.44350961538462, 126.70192307692307)","(37.45192307692308, 126.71153846153845)"
UIDBCCC,"(37.45192307692308, 126.6923076923077)","(37.46033653846154, 126.70192307692307)"
UIDBCCA,"(37.46033653846154, 126.6923076923077)","(37.46875, 126.70192307692307)"
UIDBCCD,"(37.45192307692308, 126.70192307692307)","(37.46033653846154, 126.71153846153845)"
UIDBCCB,"(37.46033653846154, 126.70192307692307)","(37.46875, 126.71153846153845)"
UIDBCAC,"(37.46875, 126.6923076923077)","(37.47716346153847, 126.70192307692307)"
UIDBCAA,"(37.47716346153847, 126.6923076923077)","(37.48557692307693, 126.70192307692307)"
UIDBCAD,"(37.46875, 126.70192307692307)","(37.47716346153847, 126.71153846153845)"
UIDBCAB,"(37.47716346153847, 126.70192307692307)","(37.48557692307693, 126.71153846153845)"
UIDBACC,"(37.48557692307693, 126.6923076923077)","(37.49399038461539, 126.70192307692307)"
UIDBACA,"(37.49399038461539, 126.6923076923077)","(37.502403846153854, 126.70192307692307)"
UIDBACD,"(37.48557692307693, 126.70192307692307)","(37.49399038461539, 126.71153846153845)"
UIDBACB,"(37.49399038461539, 126.70192307692307)","(37.502403846153854, 126.71153846153845)"
UIDBAAC,"(37.502403846153854, 126.6923076923077)","(37.510817307692314, 126.70192307692307)"
UIDBAAA,"(37.510817307692314, 126.6923076923077)","(37.519230769230774, 126.70192307692307)"
UIDBAAD,"(37.502403846153854, 126.70192307692307)","(37.510817307692314, 126.71153846153845)"
UIDBAAB,"(37.510817307692314, 126.70192307692307)","(37.519230769230774, 126.71153846153845)"
UIDBADC,"(37.48557692307693, 126.71153846153845)","(37.49399038461539, 126.72115384615384)"
UIDBADA,"(37.49399038461539, 126.71153846153845)","(37.502403846153854, 126.72115384615384)"
UIDBADD,"(37.48557692307693, 126.72115384615384)","(37.49399038461539, 126.73076923076923)"
UIDBADB,"(37.49399038461539, 126.72115384615384)","(37.502403846153854, 126.73076923076923)"
UIDBABC,"(37.502403846153854, 126.71153846153845)","(37.510817307692314, 126.72115384615384)"
UIDBABA,"(37.510817307692314, 126.71153846153845)","(37.519230769230774, 126.72115384615384)"
UIDBABD,"(37.502403846153854, 126.72115384615384)","(37.510817307692314, 126.73076923076923)"
UIDBABB,"(37.510817307692314, 126.72115384615384)","(37.519230769230774, 126.73076923076923)"
UIDBBCC,"(37.48557692307693, 126.73076923076923)","(37.49399038461539, 126.74038461538461)"
UIDBBCA,"(37.49399038461539, 126.73076923076923)","(37.502403846153854, 126.74038461538461)"
UIDBBCD,"(37.48557692307693, 126.74038461538461)","(37.49399038461539, 126.75)"
UIDBBCB,"(37.49399038461539, 126.74038461538461)","(37.502403846153854, 126.75)"
UIDBBDC,"(37.48557692307693, 126.75)","(37.49399038461539, 126.75961538461539)"
UIDBBDA,"(37.49399038461539, 126.75)","(37.502403846153854, 126.75961538461539)"
UIDBBDD,"(37.48557692307693, 126.75961538461539)","(37.49399038461539, 126.76923076923077)"
UIDBBDB,"(37.49399038461539, 126.75961538461539)","(37.502403846153854, 126.76923076923077)"
UIDBBBC,"(37.502403846153854, 126.75)","(37.510817307692314, 126.75961538461539)"
UIDBBBA,"(37.510817307692314, 126.75)","(37.519230769230774, 126.75961538461539)"
UIDBBBD,"(37.502403846153854, 126.75961538461539)","(37.510817307692314, 126.76923076923077)"
UIDBBBB,"(37.510817307692314, 126.75961538461539)","(37.519230769230774, 126.76923076923077)"
UIBCCCC,"(37.519230769230774, 126.61538461538461)","(37.52764423076923, 126.625)"
UIBCCCA,"(37.52764423076923, 126.61538461538461)","(37.53605769230769, 126.625)"
UIBCCCD,"(37.519230769230774, 126.625)","(37.52764423076923, 126.63461538461539)"
UIBCCCB,"(37.52764423076923, 126.625)","(37.53605769230769, 126.63461538461539)"
UIBCCAC,"(37.53605769230769, 126.61538461538461)","(37.54447115384616, 126.625)"
UIBCCAA,"(37.54447115384616, 126.61538461538461)","(37.55288461538462, 126.625)"
UIBCCAD,"(37.53605769230769, 126.625)","(37.54447115384616, 126.63461538461539)"
UIBCCAB,"(37.54447115384616, 126.625)","(37.55288461538462, 126.63461538461539)"
UIBCCDC,"(37.519230769230774, 126.63461538461539)","(37.52764423076923, 126.64423076923077)"
UIBCCDA,"(37.52764423076923, 126.63461538461539)","(37.53605769230769, 126.64423076923077)"
UIBCCDD,"(37.519230769230774, 126.64423076923077)","(37.52764423076923, 126.65384615384616)"
UIBCCDB,"(37.52764423076923, 126.64423076923077)","(37.53605769230769, 126.65384615384616)"
UIBCCBC,"(37.53605769230769, 126.63461538461539)","(37.54447115384616, 126.64423076923077)"
UIBCCBA,"(37.54447115384616, 126.63461538461539)","(37.55288461538462, 126.64423076923077)"
UIBCCBD,"(37.53605769230769, 126.64423076923077)","(37.54447115384616, 126.65384615384616)"
UIBCCBB,"(37.54447115384616, 126.64423076923077)","(37.55288461538462, 126.65384615384616)"
UIBCACC,"(37.55288461538462, 126.61538461538461)","(37.56129807692308, 126.625)"
UIBCACA,"(37.56129807692308, 126.61538461538461)","(37.56971153846155, 126.625)"
UIBCACD,"(37.55288461538462, 126.625)","(37.56129807692308, 126.63461538461539)"
UIBCACB,"(37.56129807692308, 126.625)","(37.56971153846155, 126.63461538461539)"
UIBCADC,"(37.55288461538462, 126.63461538461539)","(37.56129807692308, 126.64423076923077)"
UIBCADA,"(37.56129807692308, 126.63461538461539)","(37.56971153846155, 126.64423076923077)"
UIBCADD,"(37.55288461538462, 126.64423076923077)","(37.56129807692308, 126.65384615384616)"
UIBCADB,"(37.56129807692308, 126.64423076923077)","(37.56971153846155, 126.65384615384616)"
UIBCDCC,"(37.519230769230774, 126.65384615384616)","(37.52764423076923, 126.66346153846155)"
UIBCDCA,"(37.52764423076923, 126.65384615384616)","(37.53605769230769, 126.66346153846155)"
UIBCDCD,"(37.519230769230774, 126.66346153846155)","(37.52764423076923, 126.67307692307693)"
UIBCDCB,"(37.52764423076923, 126.66346153846155)","(37.53605769230769, 126.67307692307693)"
UIBCDAC,"(37.53605769230769, 126.65384615384616)","(37.54447115384616, 126.66346153846155)"
UIBCDAA,"(37.54447115384616, 126.65384615384616)","(37.55288461538462, 126.66346153846155)"
UIBCDAD,"(37.53605769230769, 126.66346153846155)","(37.54447115384616, 126.67307692307693)"
UIBCDAB,"(37.54447115384616, 126.66346153846155)","(37.55288461538462, 126.67307692307693)"
UIBCDDC,"(37.519230769230774, 126.67307692307693)","(37.52764423076923, 126.68269230769232)"
UIBCDDA,"(37.52764423076923, 126.67307692307693)","(37.53605769230769, 126.68269230769232)"
UIBCDDD,"(37.519230769230774, 126.68269230769232)","(37.52764423076923, 126.6923076923077)"
UIBCDDB,"(37.52764423076923, 126.68269230769232)","(37.53605769230769, 126.6923076923077)"
UIBCDBC,"(37.53605769230769, 126.67307692307693)","(37.54447115384616, 126.68269230769232)"
UIBCDBA,"(37.54447115384616, 126.67307692307693)","(37.55288461538462, 126.68269230769232)"
UIBCDBD,"(37.53605769230769, 126.68269230769232)","(37.54447115384616, 126.6923076923077)"
UIBCDBB,"(37.54447115384616, 126.68269230769232)","(37.55288461538462, 126.6923076923077)"
UIBCBDC,"(37.55288461538462, 126.67307692307693)","(37.56129807692308, 126.68269230769232)"
UIBCBDA,"(37.56129807692308, 126.67307692307693)","(37.56971153846155, 126.68269230769232)"
UIBCBDD,"(37.55288461538462, 126.68269230769232)","(37.56129807692308, 126.6923076923077)"
UIBCBDB,"(37.56129807692308, 126.68269230769232)","(37.56971153846155, 126.6923076923077)"
UIBDCCC,"(37.519230769230774, 126.6923076923077)","(37.52764423076923, 126.70192307692307)"
UIBDCCA,"(37.52764423076923, 126.6923076923077)","(37.53605769230769, 126.70192307692307)"
UIBDCCD,"(37.519230769230774, 126.70192307692307)","(37.52764423076923, 126.71153846153845)"
UIBDCCB,"(37.52764423076923, 126.70192307692307)","(37.53605769230769, 126.71153846153845)"
UIBDCAC,"(37.53605769230769, 126.6923076923077)","(37.54447115384616, 126.70192307692307)"
UIBDCAA,"(37.54447115384616, 126.6923076923077)","(37.55288461538462, 126.70192307692307)"
UIBDCAD,"(37.53605769230769, 126.70192307692307)","(37.54447115384616, 126.71153846153845)"
UIBDCAB,"(37.54447115384616, 126.70192307692307)","(37.55288461538462, 126.71153846153845)"
UIBDCDC,"(37.519230769230774, 126.71153846153845)","(37.52764423076923, 126.72115384615384)"
UIBDCDA,"(37.52764423076923, 126.71153846153845)","(37.53605769230769, 126.72115384615384)"
UIBDCDD,"(37.519230769230774, 126.72115384615384)","(37.52764423076923, 126.73076923076923)"
UIBDCDB,"(37.52764423076923, 126.72115384615384)","(37.53605769230769, 126.73076923076923)"
UIBDCBC,"(37.53605769230769, 126.71153846153845)","(37.54447115384616, 126.72115384615384)"
UIBDCBA,"(37.54447115384616, 126.71153846153845)","(37.55288461538462, 126.72115384615384)"
UIBDCBD,"(37.53605769230769, 126.72115384615384)","(37.54447115384616, 126.73076923076923)"
UIBDCBB,"(37.54447115384616, 126.72115384615384)","(37.55288461538462, 126.73076923076923)"
UIBDDCC,"(37.519230769230774, 126.73076923076923)","(37.52764423076923, 126.74038461538461)"
UIBDDCA,"(37.52764423076923, 126.73076923076923)","(37.53605769230769, 126.74038461538461)"
UIBDDCD,"(37.519230769230774, 126.74038461538461)","(37.52764423076923, 126.75)"
UIBDDCB,"(37.52764423076923, 126.74038461538461)","(37.53605769230769, 126.75)"
UIBDDDC,"(37.519230769230774, 126.75)","(37.52764423076923, 126.75961538461539)"
UIBDDDA,"(37.52764423076923, 126.75)","(37.53605769230769, 126.75961538461539)"
UIBDDDD,"(37.519230769230774, 126.75961538461539)","(37.52764423076923, 126.76923076923077)"
UIBDDDB,"(37.52764423076923, 126.75961538461539)","(37.53605769230769, 126.76923076923077)"
UJCACAC,"(37.46875, 126.76923076923077)","(37.47716346153847, 126.77884615384616)"
UJCACAA,"(37.47716346153847, 126.76923076923077)","(37.48557692307693, 126.77884615384616)"
UJCACAD,"(37.46875, 126.77884615384616)","(37.47716346153847, 126.78846153846155)"
UJCACAB,"(37.47716346153847, 126.77884615384616)","(37.48557692307693, 126.78846153846155)"
UJCACBC,"(37.46875, 126.78846153846155)","(37.47716346153847, 126.79807692307693)"
UJCACBA,"(37.47716346153847, 126.78846153846155)","(37.48557692307693, 126.79807692307693)"
UJCACBD,"(37.46875, 126.79807692307693)","(37.47716346153847, 126.80769230769232)"
UJCACBB,"(37.47716346153847, 126.79807692307693)","(37.48557692307693, 126.80769230769232)"
UJCAACC,"(37.48557692307693, 126.76923076923077)","(37.49399038461539, 126.77884615384616)"
UJCAACA,"(37.49399038461539, 126.76923076923077)","(37.502403846153854, 126.77884615384616)"
UJCAACD,"(37.48557692307693, 126.77884615384616)","(37.49399038461539, 126.78846153846155)"
UJCAACB,"(37.49399038461539, 126.77884615384616)","(37.502403846153854, 126.78846153846155)"
UJCADAC,"(37.46875, 126.80769230769232)","(37.47716346153847, 126.81730769230771)"
UJCADAA,"(37.47716346153847, 126.80769230769232)","(37.48557692307693, 126.81730769230771)"
UJCADAD,"(37.46875, 126.81730769230771)","(37.47716346153847, 126.8269230769231)"
UJCADAB,"(37.47716346153847, 126.81730769230771)","(37.48557692307693, 126.8269230769231)"
UJCABCC,"(37.48557692307693, 126.80769230769232)","(37.49399038461539, 126.81730769230771)"
UJCABCA,"(37.49399038461539, 126.80769230769232)","(37.502403846153854, 126.81730769230771)"
UJCABCD,"(37.48557692307693, 126.81730769230771)","(37.49399038461539, 126.8269230769231)"
UJCABCB,"(37.49399038461539, 126.81730769230771)","(37.502403846153854, 126.8269230769231)"
UJCABDC,"(37.48557692307693, 126.8269230769231)","(37.49399038461539, 126.83653846153848)"
UJCABDA,"(37.49399038461539, 126.8269230769231)","(37.502403846153854, 126.83653846153848)"
UJCABDD,"(37.48557692307693, 126.83653846153848)","(37.49399038461539, 126.84615384615385)"
UJCABDB,"(37.49399038461539, 126.83653846153848)","(37.502403846153854, 126.84615384615385)"
UJCBACC,"(37.48557692307693, 126.84615384615385)","(37.49399038461539, 126.85576923076923)"
UJCBACA,"(37.49399038461539, 126.84615384615385)","(37.502403846153854, 126.85576923076923)"
UJCBACD,"(37.48557692307693, 126.85576923076923)","(37.49399038461539, 126.86538461538461)"
UJCBACB,"(37.49399038461539, 126.85576923076923)","(37.502403846153854, 126.86538461538461)"
UJCBADC,"(37.48557692307693, 126.86538461538461)","(37.49399038461539, 126.875)"
UJCBADA,"(37.49399038461539, 126.86538461538461)","(37.502403846153854, 126.875)"
UJCBADD,"(37.48557692307693, 126.875)","(37.49399038461539, 126.88461538461539)"
UJCBADB,"(37.49399038461539, 126.875)","(37.502403846153854, 126.88461538461539)"
UJCBABC,"(37.502403846153854, 126.86538461538461)","(37.510817307692314, 126.875)"
UJCBABA,"(37.510817307692314, 126.86538461538461)","(37.519230769230774, 126.875)"
UJCBABD,"(37.502403846153854, 126.875)","(37.510817307692314, 126.88461538461539)"
UJCBABB,"(37.510817307692314, 126.875)","(37.519230769230774, 126.88461538461539)"
UJCBBAC,"(37.502403846153854, 126.88461538461539)","(37.510817307692314, 126.89423076923077)"
UJCBBAA,"(37.510817307692314, 126.88461538461539)","(37.519230769230774, 126.89423076923077)"
UJCBBAD,"(37.502403846153854, 126.89423076923077)","(37.510817307692314, 126.90384615384616)"
UJCBBAB,"(37.510817307692314, 126.89423076923077)","(37.519230769230774, 126.90384615384616)"
UJCBBBC,"(37.502403846153854, 126.90384615384616)","(37.510817307692314, 126.91346153846155)"
UJCBBBA,"(37.510817307692314, 126.90384615384616)","(37.519230769230774, 126.91346153846155)"
UJCBBBD,"(37.502403846153854, 126.91346153846155)","(37.510817307692314, 126.92307692307693)"
UJCBBBB,"(37.510817307692314, 126.91346153846155)","(37.519230769230774, 126.92307692307693)"
UJACCCC,"(37.519230769230774, 126.76923076923077)","(37.52764423076923, 126.77884615384616)"
UJACCCA,"(37.52764423076923, 126.76923076923077)","(37.53605769230769, 126.77884615384616)"
UJACCCD,"(37.519230769230774, 126.77884615384616)","(37.52764423076923, 126.78846153846155)"
UJACCCB,"(37.52764423076923, 126.77884615384616)","(37.53605769230769, 126.78846153846155)"
UJDBABC,"(37.502403846153854, 127.01923076923077)","(37.510817307692314, 127.02884615384616)"
UJDBABA,"(37.510817307692314, 127.01923076923077)","(37.519230769230774, 127.02884615384616)"
UJDBABD,"(37.502403846153854, 127.02884615384616)","(37.510817307692314, 127.03846153846155)"
UJDBABB,"(37.510817307692314, 127.02884615384616)","(37.519230769230774, 127.03846153846155)"
UJDBBAC,"(37.502403846153854, 127.03846153846155)","(37.510817307692314, 127.04807692307693)"
UJDBBAA,"(37.510817307692314, 127.03846153846155)","(37.519230769230774, 127.04807692307693)"
UJDBBAD,"(37.502403846153854, 127.04807692307693)","(37.510817307692314, 127.05769230769232)"
UJDBBAB,"(37.510817307692314, 127.04807692307693)","(37.519230769230774, 127.05769230769232)"
UJBDCDC,"(37.519230769230774, 127.01923076923077)","(37.52764423076923, 127.02884615384616)"
UJBDCDA,"(37.52764423076923, 127.01923076923077)","(37.53605769230769, 127.02884615384616)"
UJBDCDD,"(37.519230769230774, 127.02884615384616)","(37.52764423076923, 127.03846153846155)"
UJBDCDB,"(37.52764423076923, 127.02884615384616)","(37.53605769230769, 127.03846153846155)"
UKCADCC,"(37.45192307692308, 127.11538461538461)","(37.46033653846154, 127.125)"
UKCADCA,"(37.46033653846154, 127.11538461538461)","(37.46875, 127.125)"
UKCADCD,"(37.45192307692308, 127.125)","(37.46033653846154, 127.13461538461539)"
UKCADCB,"(37.46033653846154, 127.125)","(37.46875, 127.13461538461539)"
