Label,Frequency
"('UJBDDAD', 'UJBDDBC')",1
"('UJBDDBC', 'UJBDDBD')",1
"('UJBDDBD', 'UKACCAC')",1
"('UKACCAC', 'UKACCAD')",1
"('UKACCAD', 'UKACCCB')",1
"('UKACCDA', 'UKACCDC')",1
"('UKACCDC', 'UKCAABA')",1
"('UKCADDA', 'UKCADDD')",2
"('UKCADDD', 'UKCDAAA')",1
"('UKCDAAA', 'UKCBCCC')",4
"('UKCBCCC', 'UKCDAAA')",4
"('UKCBCCC', 'UKCBCCD')",3
"('UKCDAAA', 'UKCADDA')",1
"('UKCADDA', 'UKCDAAA')",1
"('UKCADDA', 'UKCADCB')",3
"('UKCADCB', 'UKCADDA')",5
"('UKCADDA', 'UKCAADB')",1
"('UKCAADB', 'UKCADDA')",1
"('UKCADDA', 'UKCAABA')",1
"('UKCAABA', 'UKACCDC')",1
"('UKACCDC', 'UKACCDA')",1
"('UKACCAD', 'UKACCAC')",1
"('UKACCAC', 'UJBDDBD')",1
"('UJBDDBD', 'UJBDDBC')",1
"('UJBDDBC', 'UJBDDAD')",1
"('UJBDDAD', 'UJBDDAB')",1
"('UJBDDAB', 'UJBDDAA')",12
"('UJBDDAA', 'UJBDBCC')",1
"('UJBDBCC', 'UJBDADB')",1
"('UJBDADB', 'UJBDACB')",1
"('UJBDACB', 'UJBDACA')",1
"('UJBDACA', 'UJBDAAC')",1
"('UJBDAAC', 'UJBDAAA')",1
"('UJBDAAA', 'UJBBCCC')",1
"('UJBBCCC', 'UJBBCCD')",1
"('UJBBCCD', 'UJBBCBB')",1
"('UJBBCBB', 'UJBBADC')",3
"('UJBBADC', 'UJBBABB')",1
"('UJBBABB', 'UJBBABA')",3
"('UJBBABA', 'VJDDCDC')",5
"('UKCDADA', 'UKCDADC')",11
"('UKCDADD', 'UKCDDAA')",4
"('UKCDDAA', 'UKCDDAC')",1
"('TKBBABD', 'TKBBBCA')",1
"('TKBBBCA', 'TKBBBCB')",1
"('TKBBBCB', 'TKBBBDA')",1
"('TKBBBDA', 'TKBBBDC')",1
"('TKBBBDC', 'TKBBBDA')",2
"('TKBBBDA', 'TKBBBCB')",2
"('TKBBBCB', 'TKBBBCA')",2
"('TKBBBCA', 'TKBBABD')",2
"('TKBBABD', 'TKBBABC')",2
"('UKDCCCA', 'UKCDDDB')",9
"('UKCDDDB', 'UKCDDDA')",2
"('UKCDDDA', 'UKCDDBC')",2
"('UKCDDAD', 'UKCDDAC')",2
"('UKCDDAC', 'UKCDCBD')",2
"('UKCDCBD', 'UKCDCBC')",2
"('UKCDCBC', 'UKCDCAB')",2
"('UKCDCAB', 'UKCDCAA')",2
"('UKCDCAA', 'UKCDACC')",2
"('UKCCBDD', 'UKCCBDC')",4
"('UKCCBDC', 'UKCCBCD')",1
"('UKCCBCD', 'UKCCBCC')",2
"('UKCCBCC', 'UKCCADD')",2
"('UKCCADD', 'UKCCADC')",1
"('UKCCADC', 'UKCCACB')",1
"('UKCCACB', 'UKCCACA')",1
"('UKCCACA', 'UKCCACB')",1
"('UKCCACB', 'UKCCADC')",1
"('UKCCADC', 'UKCCADD')",1
"('UKCCADD', 'UKCCBCC')",2
"('UKCCBCC', 'UKCCBCD')",2
"('UKCCBCD', 'UKCCBCB')",4
"('UKCDADD', 'UKCDCBB')",4
"('UKCDCBB', 'UKCDDAA')",4
"('UKCDDAA', 'UKCDDAB')",7
"('UKCDDAB', 'UKCDDAD')",7
"('UKCDDBC', 'UKCDDBD')",7
"('UKCDDBD', 'UKDCCAC')",7
"('UKDCCAC', 'UKDCCCA')",8
"('UKDCCCA', 'UKDCCCC')",8
"('UKDCCCC', 'TKBAAAA')",6
"('TKBAAAA', 'TKBAAAB')",9
"('TKBAAAB', 'TKBAAAC')",3
"('TKBAAAC', 'TKBAACA')",3
"('TKBAACA', 'TKABBDB')",3
"('TKABBDB', 'TKABBDD')",3
"('TKABBDD', 'TKABBDC')",3
"('TKABBDC', 'TKABDBA')",3
"('TKABDBA', 'TKABDAB')",3
"('TKABDAB', 'TKABDAA')",3
"('TKABDAA', 'TKABDAC')",3
"('TKABDAC', 'TKABCBD')",3
"('TKABCBD', 'TKABDAC')",3
"('TKABDAC', 'TKABDAD')",3
"('TKABDAD', 'TKABDBC')",3
"('TKABDBC', 'TKABDDA')",3
"('TKABDDA', 'TKABDDC')",3
"('TKABDDC', 'TKABDDD')",3
"('TKABDDD', 'TKADBBB')",1
"('TKADBBB', 'TKADBBA')",1
"('TKADBBA', 'TKADBBD')",3
"('TKADBBD', 'TKADBDB')",3
"('TKADBDB', 'TKADBDA')",3
"('TKADBDA', 'TKADBDC')",3
"('TKADBDC', 'TKADBCD')",2
"('TKADBCD', 'TKADBCB')",2
"('TKADBCB', 'TKADBCD')",2
"('TKADBCD', 'TKADBDC')",2
"('TKADBDC', 'TKADBDA')",4
"('TKADBDA', 'TKADBDB')",4
"('TKADBDB', 'TKADBBD')",4
"('TKADBBD', 'TKADBBA')",4
"('TKADBBA', 'TKABDDD')",4
"('TKABDDD', 'TKABDDC')",4
"('TKABDDC', 'TKABDDA')",4
"('TKABDDA', 'TKABDBC')",4
"('TKABDBC', 'TKABDAD')",4
"('TKABDAD', 'TKABDAC')",4
"('TKABDAC', 'TKABDAA')",4
"('TKABDAA', 'TKABDAB')",4
"('TKABDAB', 'TKABDBA')",4
"('TKABDBA', 'TKABBDC')",7
"('TKABBDC', 'TKABBDD')",7
"('TKABBDD', 'TKABBDB')",7
"('TKABBDB', 'TKBAACA')",7
"('TKBAACA', 'TKBAAAC')",7
"('TKBAAAC', 'TKBAAAB')",4
"('TKBAAAB', 'TKBAAAA')",7
"('TKBAAAA', 'UKDCCCC')",7
"('UKDCCCC', 'UKDCCCA')",8
"('UJDBBBA', 'UJDBBAB')",2
"('UJDBBAB', 'UJBDDCD')",2
"('UKCCBDC', 'UKCCBDA')",3
"('UKCCBCB', 'UKCCBCA')",7
"('UKCCBCA', 'UKCCBCC')",4
"('UKCCBCC', 'UKCCDAA')",4
"('UKCCDAA', 'UKCCDAC')",3
"('UKCCDAC', 'UKCCCBD')",3
"('UKCCCBD', 'UKCCCBC')",4
"('UKCCCBC', 'UKCCCAD')",7
"('UKCCCAD', 'UKCCCAC')",4
"('UKCCCAC', 'UKCCCCA')",4
"('UKCCCCA', 'UJDDDDB')",4
"('UJDDDDB', 'UJDDDDA')",4
"('UJDDDDA', 'UJDDDCB')",4
"('UJDDDCB', 'UJDDDCA')",3
"('UJDDDCA', 'UJDDCDB')",3
"('UJDDCDB', 'UJDDCDC')",1
"('UJDDCDC', 'UJDDCCD')",3
"('UJDDCCD', 'UJDDCCC')",3
"('UJDDCCC', 'TJBBAAA')",2
"('TJBBAAA', 'TJBABBB')",2
"('TJBABBB', 'TJBABBD')",2
"('TJBABBD', 'TJBABDB')",2
"('TJBABDB', 'TJBABDD')",2
"('TJBABDD', 'TJBABDC')",2
"('TJBABDC', 'TJBADBA')",2
"('TJBADBA', 'TJBADAB')",2
"('TJBADAB', 'TJBADAD')",2
"('TJBADAD', 'TJBADDA')",1
"('TJBADDA', 'TJBADDC')",1
"('TJBADDC', 'TJBCBBA')",1
"('TJBCBBA', 'TJBCBBB')",6
"('TJBCBBB', 'TJBCBBA')",5
"('TJBCBBA', 'TJBADDC')",1
"('TJBADDC', 'TJBADDA')",1
"('TJBADDA', 'TJBADBC')",1
"('TJBADBC', 'TJBADAD')",1
"('TJBADAD', 'TJBADAB')",2
"('TJBADAB', 'TJBADBA')",2
"('TJBADBA', 'TJBABDC')",2
"('TJBABDC', 'TJBABDD')",2
"('TJBABDD', 'TJBABDB')",2
"('TJBABDB', 'TJBBACA')",1
"('TJBBACA', 'TJBABDB')",1
"('TJBABDB', 'TJBABBD')",2
"('TJBABBD', 'TJBABBB')",2
"('TJBABBB', 'TJBBAAA')",2
"('TJBBAAA', 'UJDDCCC')",2
"('UJDDCCC', 'UJDDCCD')",3
"('UJDDCCD', 'UJDDCDC')",3
"('UJDDCDC', 'UJDDCDB')",3
"('UJDDCDB', 'UJDDDCA')",3
"('UJDDDCA', 'UJDDDCB')",3
"('UJDDDCB', 'UJDDDDA')",4
"('UJDDDDA', 'UJDDDDB')",4
"('UJDDDDB', 'UKCCCCA')",4
"('UKCCCCA', 'UKCCCAC')",3
"('UKCCCAC', 'UKCCCAD')",3
"('UKCCCAD', 'UKCCCBC')",6
"('UKCCBCC', 'UKCCBCB')",1
"('UJBDDCD', 'UJBDDCC')",1
"('UJBDDCC', 'UJBDDCD')",1
"('VJDDDCA', 'VJDDDCB')",4
"('VJDDDCB', 'VJDDDCD')",5
"('VJDDDCB', 'VJDDDAD')",4
"('VJDDDAD', 'VJDDDAB')",6
"('VJDDDAB', 'VJDDBCD')",4
"('VJDDBCD', 'VJDDBDC')",3
"('VJDDBDC', 'VKCCCAC')",2
"('VKCCCAC', 'VKCCCAD')",2
"('VKCCCAD', 'VKCCCDB')",3
"('VKCCCDB', 'VKCCCDD')",1
"('VKCCCDD', 'VKCCDCC')",1
"('VKCCDCC', 'UKAABAA')",4
"('UKAABAA', 'UKAABAB')",4
"('UKAABAB', 'UKAABAD')",4
"('UKAABAD', 'UKAABCB')",4
"('UKAABCB', 'UKAABDA')",4
"('UKAABDA', 'UKAABDC')",4
"('UKAABDC', 'UKAADBA')",4
"('UKAADBA', 'UKAADBC')",4
"('UKAADBC', 'UKAADBD')",4
"('UKAADBD', 'UKAADDB')",4
"('UKAADDB', 'UKABCCA')",4
"('UKABCCA', 'UKABCCC')",4
"('UKABCCC', 'UKADAAA')",4
"('UKADAAA', 'UKADAAC')",4
"('TKABDDD', 'TKADBBA')",2
"('TKBAAAC', 'TKBAAAA')",3
"('UKCDDDB', 'UKCDDBD')",4
"('UJBDDCB', 'UJBDDAD')",9
"('UJBDDAD', 'UJBDDAC')",9
"('UJBDDAC', 'UJBDCBD')",11
"('UJBDCBD', 'UJBDCBB')",12
"('UJBDCBB', 'UJBDDAA')",12
"('UJBDDAB', 'UJBDDBA')",11
"('UJBDDBA', 'UJBDBDC')",9
"('UJBDBDC', 'UJBDBDD')",9
"('UKACAAA', 'UJBDBBB')",12
"('UJBDBBB', 'UJBBDDD')",12
"('UJBBDDD', 'UJBBDDB')",12
"('UJBBDDB', 'UJBBDBD')",12
"('UJBBDBD', 'UJBBDBB')",12
"('UKCACDB', 'UKCACDD')",1
"('UKCACDD', 'UKCCABA')",1
"('UKCCABA', 'UKCCABC')",1
"('UKCCABC', 'UKCCADA')",1
"('UKCCADA', 'UKCCADC')",1
"('UKCCADC', 'UKCCCBA')",1
"('UKCCCBA', 'UKCCCBC')",2
"('UKCCCBC', 'UKCCCDC')",1
"('UKCCCDC', 'TKAAABA')",3
"('TKAAABA', 'TKAAABC')",3
"('TKAAABC', 'TKAAADA')",3
"('TKAAADA', 'TKAAADC')",3
"('TKAAADC', 'TKAACBA')",3
"('TKAACBA', 'TKAACBC')",3
"('TKAACBC', 'TKAACDA')",3
"('TKAACDA', 'TKAACDC')",3
"('TKAACDC', 'TKACABA')",3
"('TKACABA', 'TKACABC')",3
"('TKACABC', 'TKACADA')",3
"('TKACADA', 'TKACADC')",3
"('UKCCCDC', 'UKCCCBC')",2
"('UKCCCBC', 'UKCCCBA')",3
"('UKCCCBA', 'UKCCADC')",2
"('UKCCADC', 'UKCCADA')",2
"('UKCCADA', 'UKCCABC')",2
"('UKCCABC', 'UKCCABA')",2
"('UKCCABA', 'UKCACDD')",1
"('UKCACDD', 'UKCACDB')",2
"('UJBBBAB', 'VJDDDCD')",5
"('VJDDDCD', 'VJDDDCC')",3
"('RHDCBDA', 'RHDCBCB')",1
"('RHDCBCB', 'RHDCBCA')",1
"('RHDCBCA', 'RHDCADB')",1
"('RHDCADB', 'RHDCADA')",1
"('RHDCADA', 'RHDCACB')",1
"('RHDCACB', 'RHDCAAD')",1
"('RHDCAAD', 'RHDCAAC')",1
"('RHDCAAC', 'RHDCAAA')",1
"('RHDCAAA', 'RHCDBBB')",1
"('RHCDBBB', 'RHCBDDD')",1
"('RHCBDDD', 'RHDACCC')",1
"('RHDACCC', 'RHDACCA')",1
"('RHDACCA', 'RHDACAC')",1
"('RHDACAC', 'RHCBDBD')",1
"('RHCBDBD', 'RHCBDBB')",1
"('RHCBDBB', 'RHCBDBA')",1
"('RHCBDBA', 'RHCBBDC')",1
"('RHCBBDC', 'RHCBBDA')",1
"('RHCBBDA', 'RHCBBCB')",1
"('RHCBBCB', 'RHCBBAD')",1
"('RHCBBAD', 'RHCBBAB')",1
"('RHCBBAB', 'RHADDCD')",1
"('RHADDCD', 'RHADDCB')",1
"('RHADDCB', 'RHADDBC')",1
"('RHADDBC', 'RHADDBA')",1
"('RHADDBA', 'RHADBDC')",1
"('RHBBCCC', 'RHBDAAB')",1
"('RHBDABA', 'RHBDABC')",1
"('RHBDABC', 'RHBDABD')",1
"('RIAADCD', 'RIAADDA')",1
"('RIAADDB', 'RIABCCA')",1
"('RIABCCA', 'RIABCAC')",1
"('SIDCCDB', 'SIDCDAC')",1
"('SIDCDBB', 'SIDCBDD')",1
"('SIDCBDD', 'SIDDACC')",1
"('SIDDABD', 'SIDDABB')",1
"('SIDDABB', 'SIDDBAA')",1
"('SJCBACB', 'SJCBADA')",1
"('SJCBADA', 'SJCBABC')",1
"('SKAABAC', 'SKAABAA')",2
"('SKAABAA', 'SKAAABB')",2
"('TKCCACC', 'TKCCACB')",1
"('UKCCCDA', 'UKCCCDB')",2
"('UKCCCDB', 'UKCCCDD')",2
"('UKCCCDD', 'UKCCDCC')",2
"('UKCCDCC', 'UKCCDCD')",1
"('UKCCDCD', 'UKCCDCB')",2
"('UKCCDCB', 'UKCCDAD')",2
"('UKCCDAD', 'UKCCDAB')",3
"('UKCCDAB', 'UKCCDAD')",2
"('UKCCDAD', 'UKCCDBC')",2
"('UKCADBD', 'UKCADBB')",1
"('UKCADBB', 'UKCABDD')",2
"('UKCABDD', 'UKCBACC')",2
"('UKCBACC', 'UKCBACA')",2
"('UKCBACA', 'UKCBAAC')",1
"('UKCBAAC', 'UKCABBD')",1
"('UKCABBC', 'UKCABBA')",1
"('UKCABBA', 'UKACDDC')",1
"('UKACDDC', 'UKACDCD')",1
"('UKACDCD', 'UKACDDC')",1
"('UKACDDC', 'UKACDDA')",1
"('UKACDDA', 'UKACDBC')",1
"('UKACDBC', 'UKACDBA')",1
"('UKACDBA', 'UKACBDD')",1
"('UKACBDD', 'UKACBDC')",1
"('UKACBDC', 'UKACBDA')",1
"('UKACBDA', 'UKACBCB')",1
"('UKACBCB', 'UKACBAD')",1
"('UKACBAD', 'UKACBAC')",1
"('UKACBAC', 'UKACAAB')",1
"('UKACAAB', 'UKACAAA')",1
"('UJDBBAA', 'UJDBBAB')",1
"('UJBBABA', 'UJBBABC')",1
"('UJBBABC', 'UJBBADA')",1
"('UJBBADA', 'UJBBADC')",1
"('UJBBADC', 'UJBBCBA')",1
"('UJBBCBA', 'UJBBCBB')",1
"('UJBBCBB', 'UJBBCBD')",1
"('UJBBCBD', 'UJBBCBC')",1
"('UJBBCDA', 'UJBBCCB')",1
"('UJBBCCB', 'UJBBCAD')",1
"('UJBBCAD', 'UJBBCAC')",1
"('UJBBCAC', 'UJBADBD')",1
"('UJBADBD', 'UJBADAB')",1
"('UJBADAB', 'UJBADAD')",1
"('UJBADAD', 'UJBADAC')",1
"('UJBADAC', 'UJBACDB')",1
"('UJBACDB', 'UJBADCA')",1
"('UJBADCA', 'UJBADCC')",1
"('UJBADCC', 'UJBADCA')",1
"('UJBADCA', 'UJBADCB')",1
"('UJBADCB', 'UJBADDA')",3
"('UJBADDA', 'UJBADCB')",2
"('UJBADDA', 'UJBADBC')",1
"('UJBADBC', 'UJBADBD')",1
"('UJBADBD', 'UJBADDB')",1
"('UJBADDB', 'UJBADBD')",1
"('UJBADBD', 'UJBBCAC')",1
"('UJBBCAC', 'UJBBCAD')",1
"('UJBBCAD', 'UJBBCCB')",1
"('UJBBCCB', 'UJBBCDA')",1
"('UJBBCDA', 'UJBBCBC')",1
"('UJBBCBC', 'UJBBCBD')",1
"('UJBBCBD', 'UJBBCDB')",1
"('UJBBCDB', 'UJBBCBD')",2
"('UJBBCBD', 'UJBBCBB')",2
"('UJBBADC', 'UJBBADA')",2
"('UJBBADA', 'UJBBABC')",2
"('UJBBABC', 'UJBBABA')",2
"('UKCCDBC', 'UKCCDDA')",2
"('UKCCDDA', 'UKCCDDC')",2
"('UKCCDDC', 'TKAABBA')",2
"('TKAABBA', 'TKAABAB')",2
"('TKAABAB', 'TKAABAD')",2
"('TKAABAD', 'TKAABAC')",2
"('TKAABAC', 'TKAABCA')",2
"('TKAABCA', 'TKAAADB')",2
"('TKAAADB', 'TKAAABD')",2
"('TKAAABD', 'TKAAABB')",2
"('TKAAABB', 'TKAABAA')",2
"('TKAABAA', 'UKCCDCD')",2
"('UKCCDAB', 'UKCCBCD')",1
"('UKCCBCD', 'UKCCBDC')",1
"('UKCDDAD', 'UKCDDDA')",1
"('UKDCCCC', 'UKDCCCD')",2
"('TKBBBBC', 'TKBBBBA')",2
"('TKBBBBA', 'TLAAAAA')",2
"('TLBAABA', 'ULDCCDC')",1
"('ULDCCDC', 'ULDCCDD')",1
"('UMDDDBC', 'UMDDDBD')",1
"('UMDDDBD', 'UMDDDBB')",1
"('UMDDDBB', 'UNCCACC')",1
"('UNCBCDB', 'UNCBCDA')",1
"('UNCBCDA', 'UNCBCBD')",1
"('UNDACAB', 'UNDACBA')",1
"('UNDACBA', 'UNDAADC')",1
"('UNBDDDA', 'UOACACD')",1
"('UOBBABA', 'UOBBABC')",1
"('UOBBABC', 'UOBBABD')",1
"('UOBBABD', 'UOBBABB')",1
"('UOBBABB', 'UOBBBAA')",1
"('UOBBBAA', 'UOBBBAB')",1
"('UOBBBAB', 'VODDDDC')",1
"('VODDDDC', 'UOBBBBB')",1
"('UOBBBBB', 'UPAAAAA')",1
"('UPAAAAA', 'UPAAAAB')",1
"('UPAAAAB', 'UPAAABA')",1
"('UPAAABA', 'VPCCCDD')",1
"('VPCCCDD', 'VPCCCDB')",1
"('VPCCCDB', 'VPCCDCA')",1
"('VPCCDCA', 'VPCCDCB')",1
"('VPCCDCB', 'VPCCDCD')",1
"('VPCCDCD', 'VPCCDDC')",1
"('VPCCDDC', 'VPCCDDD')",1
"('VPCCDDD', 'UPAABBB')",1
"('UPAABBB', 'UPAABBA')",3
"('UPAABBA', 'UPAABBC')",9
"('UPAABBC', 'UPAABAD')",1
"('UPAABAD', 'UPAABBC')",1
"('UPAABBC', 'UPAABBA')",8
"('UPAABBA', 'UPAABBB')",4
"('UPAABBD', 'UPAABBA')",2
"('UPAABBC', 'UPAABBB')",2
"('UPAABBB', 'UPAABBD')",2
"('UPAABBD', 'UPAABBC')",1
"('UPAABBD', 'UPAABBB')",1
"('UPAABBB', 'UPABAAA')",1
"('UPABAAA', 'VPCDCCC')",1
"('VPCDCCC', 'VPCDCCA')",1
"('VPCDCCA', 'VPCDCCB')",1
"('VPCDCCB', 'VPCDCAD')",1
"('VPCDCAD', 'VPCDCAB')",1
"('VPCDCAB', 'VPCDCAA')",1
"('VPCDCAA', 'VPCDACC')",1
"('VPCDACC', 'VPCDCAA')",1
"('VPCDCAA', 'VPCDCAC')",1
"('VPCCDAA', 'VPCCCBB')",1
"('VPCCCBB', 'VPCCCBD')",1
"('VODDDCB', 'VODDDCD')",1
"('VODDDCD', 'VODDDCC')",1
"('UOBAADA', 'UOBAACD')",1
"('UOADABA', 'UOADABB')",1
"('UOADABB', 'UOADABD')",1
"('UOADABD', 'UOADBAC')",1
"('UOADBAC', 'UOADBCA')",1
"('UOADBCA', 'UOADBCB')",1
"('UOADBCB', 'UOADBCD')",1
"('UOADBCD', 'UOADDBA')",1
"('UOADDBA', 'UOADDBC')",1
"('UOADDBC', 'UOADDBD')",1
"('UOADDBD', 'UOADDDB')",1
"('UOADDDB', 'UOADDDD')",1
"('UOADDDD', 'UOADDDC')",2
"('UOADDDC', 'UOADDDD')",2
"('UOADDDD', 'UOCBBBB')",1
"('UOCBBBB', 'UOCBBBA')",2
"('UOCBBBA', 'UOCBBBB')",2
"('UOCBBBB', 'UOCBBBD')",1
"('UOCBBBD', 'UOCBBDB')",5
"('UOCBBDB', 'UOCBBBD')",5
"('UOCBBBD', 'UOCBBBB')",1
"('UOCBBBB', 'UOADDDD')",1
"('UOADDDD', 'UOADDDB')",1
"('UOADDDB', 'UOADDBD')",1
"('UOADDBD', 'UOADDBC')",1
"('UOADDBC', 'UOADDBA')",1
"('UOADDBA', 'UOADBCD')",1
"('UOADBCD', 'UOADBCB')",1
"('UOADBCB', 'UOADBCA')",1
"('UOADBCA', 'UOADBAC')",1
"('UOADBAC', 'UOADABD')",1
"('UOADABD', 'UOADABB')",1
"('UOADABB', 'UOADABA')",1
"('UNDAADC', 'UNDACAB')",1
"('UNCCACC', 'UNCCCAA')",1
"('UNCCCAA', 'UMDDDBB')",1
"('UMDDDBB', 'UMDDDBC')",1
"('UMDDCBD', 'UMDDCDA')",1
"('UMDDCBC', 'UMDDCAD')",1
"('UMDDCAD', 'UMDDCCB')",1
"('UMDCCCB', 'UMDCCCC')",1
"('UMCDCDB', 'UMCDCBC')",2
"('UMCDCAD', 'UMCDCCA')",2
"('ULDCDDD', 'TLBABBA')",2
"('TLAAAAA', 'TKBBBBC')",1
"('TKBBBBC', 'TKBBBAD')",2
"('TKBBBAD', 'TKBBBAC')",2
"('UKDCCCD', 'UKDCCCC')",1
"('UKCCDCD', 'UKCCDDC')",1
"('UKCCDDC', 'UKCCDDA')",1
"('UKCCDDA', 'UKCCDBC')",1
"('VJDDBCD', 'VJDDBCB')",3
"('VJDDBCB', 'VJDDBCA')",1
"('VJDDBCA', 'VJDDBAC')",2
"('VJDDBAC', 'VJDDABD')",1
"('VJDDABD', 'VJDDABB')",1
"('VJDDABB', 'VJDADDC')",1
"('VJDADDC', 'VJDCBBA')",1
"('VJDCBBA', 'VJDCBAB')",1
"('VJDCBAB', 'VJDCBAD')",1
"('VJDCBAD', 'VJDCBAC')",1
"('VJDCBAC', 'VJDCADA')",1
"('VJDCADA', 'VJDCADC')",1
"('VJDCADC', 'VJDCCAB')",1
"('VJDCCAB', 'VJDCCAA')",1
"('VJDCCAA', 'VJCDDBB')",1
"('VJCDDBB', 'VJCDDBD')",1
"('VJCDDBD', 'VJCDDBC')",1
"('VJCDDBC', 'VJCDDAD')",1
"('VJCDDAD', 'VJCDDAC')",1
"('VJCDDAC', 'VJCDCBD')",1
"('VJCDCBD', 'VJCDCBC')",1
"('VJCDCBC', 'VJCDCDA')",1
"('VJCDCDA', 'VJCDCCB')",1
"('VJCDCCB', 'VJCDCCA')",1
"('VJCDCCA', 'VJCCDDB')",1
"('VJCCDDB', 'VJCCDDA')",1
"('VJCCDDA', 'VJCCDCB')",1
"('VJCCDCB', 'VJCCDCD')",1
"('VJCCDCD', 'VJCCDCC')",1
"('VJCCDCC', 'UJAABAA')",1
"('UJAABAA', 'UJAAABD')",1
"('UJAAABD', 'UJAAADB')",1
"('UJAAADB', 'UJAAABC')",1
"('UJAAABC', 'UJAAADA')",1
"('UJAAADA', 'UJAAADB')",1
"('UJAAADB', 'UJAABCA')",1
"('UJAABCA', 'UJAABCB')",1
"('UJAABCB', 'UJAABCD')",1
"('UJAABCD', 'UJAABCC')",1
"('UJAABCC', 'UJAADAA')",1
"('UJAADAA', 'UJAADAB')",1
"('UJAADAB', 'UJAADAD')",1
"('UJAADAD', 'UJAADAC')",2
"('UJAADAC', 'UJAADCA')",1
"('UJAADCA', 'UJAACDB')",1
"('UJAACDB', 'UJAACDD')",1
"('UJAACDD', 'UJAACDC')",1
"('UJAACDC', 'UJACABA')",1
"('UJACABA', 'UJACAAB')",1
"('UJACAAB', 'UJACAAC')",1
"('UJACAAC', 'UJACACA')",1
"('UJACACA', 'UJACACC')",1
"('UJACACC', 'UIBDBDD')",1
"('UIBDBDD', 'UIBDDBB')",1
"('UIBDDBB', 'UIBDDBD')",1
"('UIBDDBD', 'UIBDDBC')",1
"('UIBDDBC', 'UIBDDAD')",1
"('UIBDDAD', 'UIBDDAB')",1
"('UIBDDAB', 'UIBDDAD')",1
"('UIBDDAD', 'UIBDDBC')",1
"('UIBDDBC', 'UIBDDDA')",1
"('UIBDDDA', 'UIBDDDC')",1
"('UIBDDDC', 'UIDBBBA')",1
"('UIDBBBA', 'UIDBBAB')",1
"('UIDBBAB', 'UIDBBAD')",1
"('UIDBBAD', 'UIDBBCB')",1
"('UIDBBCB', 'UIDBBCD')",1
"('UIDBBCD', 'UIDBDAB')",1
"('UIDBDAB', 'UIDBDBA')",1
"('UIDBDBA', 'UIDBDBC')",1
"('UIDBDBC', 'UIDBDDA')",1
"('UIDBDDA', 'UIDBDCD')",1
"('UIDBDCD', 'UIDDBAB')",1
"('UIDDBAB', 'UIDDBAD')",1
"('UIDDBAD', 'UIDDBAC')",1
"('UIDDBAC', 'UIDDBCA')",1
"('UIDDBCA', 'UIDDBCC')",1
"('UIDDBCC', 'UIDDDAA')",1
"('UIDDDAA', 'UIDDDAC')",1
"('UIDDDAC', 'UIDDDAD')",1
"('UIDDDAD', 'UIDDDCB')",1
"('UIDDDCB', 'UIDDDCD')",1
"('UIDDDCD', 'TIBBBAB')",1
"('TIBBBAB', 'TIBBBAA')",1
"('TIBBBAA', 'TIBBBAC')",1
"('TIBBBAC', 'TIBBBCA')",1
"('TIBBBCA', 'TIBBADB')",1
"('TIBBADB', 'TIBBADA')",1
"('TIBBADA', 'TIBBADC')",1
"('TIBBADC', 'TIBBACD')",1
"('TIBBACD', 'TIBBCAB')",1
"('TIBBCAB', 'TIBBCAA')",1
"('TIBBCAA', 'TIBADBB')",1
"('TIBADBB', 'TIBADBD')",1
"('TIBADBD', 'TIBADBB')",1
"('OHDDACB', 'OHDDACD')",1
"('OHDDACD', 'OHDDADC')",1
"('OHDDADC', 'OHDDADD')",1
"('OHDDADD', 'OHDDBCC')",1
"('OHDDBCC', 'OHDDDAA')",1
"('OHDDDAA', 'OHDDDAB')",1
"('OHDDDAB', 'OHDDBCD')",1
"('OHDDBCD', 'OHDDBDA')",1
"('OHDDBDA', 'OHDDBDB')",1
"('OHDDBDB', 'OHDDBBD')",1
"('OHDDBBD', 'OICCAAC')",1
"('OICCAAC', 'OICCAAD')",1
"('OICCAAD', 'OICCABC')",1
"('OICCABC', 'OICCABA')",1
"('OICCABA', 'OICACDD')",1
"('OICACDD', 'OICACDB')",1
"('OICACDB', 'OICADAC')",1
"('OICADAC', 'OICADAA')",1
"('OICADAA', 'OICABCC')",1
"('OICABCC', 'OICABCD')",1
"('OICABCD', 'OICABCB')",1
"('OICABCB', 'OICABAD')",1
"('OICABAD', 'OICABAB')",1
"('OICABAB', 'OICABBA')",1
"('OICABBA', 'OIACDDC')",1
"('OIACDDC', 'OIACDDA')",1
"('OIACDDA', 'OIACDBC')",1
"('OIACDBC', 'OIACDBD')",1
"('OIACDBD', 'OIACDBB')",1
"('OIACDBB', 'OIACBDD')",1
"('OIACBDD', 'OIADACC')",1
"('OIADACC', 'OIADACD')",1
"('OIADACD', 'OIADADC')",1
"('OIADADC', 'OIADADB')",1
"('OIADADB', 'OIADBCA')",1
"('OIADBCA', 'OIADBCB')",1
"('OIADBCB', 'OIADBDA')",1
"('OIADBDA', 'OIADBDB')",1
"('OIADBDB', 'OIBCACA')",1
"('OIBCACA', 'OIBCAAC')",1
"('OIBCAAC', 'OIBCAAA')",1
"('OIBCAAA', 'OIBCAAB')",1
"('OIBCAAB', 'OIBCABA')",1
"('OIBCABA', 'OIBCABB')",1
"('OIBCABB', 'OIBACDD')",1
"('OIBACDD', 'OIBADCC')",1
